url,listing_id,brand,model,version,mileage,year,transmission,drivetrain,fuel_type,horsepower_cv,location,seller,price_rating,price,listing_date,car_condition,previous_owners,body_type,exterior_color,interior_color,upholstery,seats,doors,engine,power_ch,cylinder_capacity
https://www.automobile.tn/fr/occasion/kia/picanto/120498,120498,Kia,Picanto,N/A,73000,2020,Manuelle,Traction,Essence,4,Tunis,Spark Auto,Prix équitable,39500,09.12.2025,Très bon,1ère main,Citadine,Rouge,Noir,Tissu,5,5,(JA)03/2017 - 07/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120319,120319,Mercedes Benz,Classe C,CAvantgarde,148000,2018,Automatique,Propulsion,Essence,8,Tunis,Spark Auto,Bon prix,97500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.automobile.tn/fr/occasion/renault/megane/121098,121098,Renault,Megane,N/A,127000,2020,Automatique,Traction,Essence,7,Tunis,Queen Cars,Prix équitable,54000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Cuir intégral,5,4,IV Hatchback11/2015 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/seat/ibiza/121097,121097,Seat,Ibiza,N/A,107000,2022,Automatique,Traction,Essence,6,Tunis,Queen Cars,Bon prix,59000,09.12.2025,Très bon,1ère main,Citadine,Gris Shark,Noir,Cuir intégral,5,4,V Phase 207/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/a1-sportback/121096,121096,Audi,A1 Sportback,SportbackAmbition,128000,2017,Automatique,Traction,Essence,7,Tunis,Queen Cars,Prix équitable,56000,09.12.2025,Très bon,1ère main,Citadine,Blanc,Noir,Cuir intégral,5,4,I Phase 2 Sportback11/2014 - 07/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/defender/120807,120807,Land Rover,Defender,Defender 110,103000,2015,Manuelle,Intégrale,Diesel,7,Tunis,Queen Cars,Aucune évaluation,185000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Cuir intégral,5,4,I Phase 2 11003/2007 - 01/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/120432,120432,Mercedes Benz,Classe A,A,85000,2020,Automatique,Traction,Hybride,7,Tunis,Queen Cars,Bon prix,113000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Cuir intégral,5,4,(W177) Hatchback03/2018 - 02/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/a5-sportback/120431,120431,Audi,A5 Sportback,SportbackHigh Tech,28000,2022,Automatique,Traction,Essence,8,Tunis,Queen Cars,Bon prix,158000,09.12.2025,Très bon,1ère main,Berline,Gris Shark,Noir,Cuir intégral,5,4,II Sportback Phase 210/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a-berline/119912,119912,Mercedes Benz,Classe A Berline,A BerlineAMG,24000,2024,Automatique,Traction,Hybride,8,Tunis,Queen Cars,Aucune évaluation,157000,09.12.2025,Très bon,1ère main,Berline,Blanc,Autre,Cuir intégral,5,4,(W177) Phase 2 Berline03/2023 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119766,119766,Mercedes Benz,Classe C,C,38000,2024,Automatique,Propulsion,Hybride,9,Tunis,Queen Cars,Prix équitable,205000,09.12.2025,Très bon,1ère main,Berline,Noir,Autre,Cuir intégral,5,4,(206) Berline03/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119536,119536,Mercedes Benz,Classe E,E,31000,2019,Automatique,Propulsion,Diesel,11,Tunis,Queen Cars,Bon prix,162000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,5,4,(213) Berline01/2016 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/q8/119431,119431,Audi,Q8,N/A,112000,2018,Automatique,Intégrale,Hybride,19,Tunis,Queen Cars,Aucune évaluation,288000,09.12.2025,Très bon,1ère main,SUV,Bleu,Noir,Cuir intégral,5,4,02/2018 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/taigo/119310,119310,Volkswagen,Taigo,N/A,1000,2025,Automatique,Traction,Essence,7,Ariana,Queen Cars,Aucune évaluation,119000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,5,5,09/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/nissan/qashqai/119157,119157,Nissan,Qashqai,N/A,150000,2017,Automatique,Traction,Essence,6,Ariana,Queen Cars,Bon prix,62000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,II Phase 2 (J11E)06/2017 - 07/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119155,119155,Mercedes Benz,Cla,N/A,80000,2022,Automatique,Traction,Hybride,8,Ariana,Queen Cars,Bon prix,145000,09.12.2025,Très bon,1ère main,Berline,Noir,Marron,Cuir intégral,5,5,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119072,119072,Mercedes Benz,Cla,N/A,33000,2022,Automatique,Traction,Hybride,8,Tunis,Queen Cars,Bon prix,161000,09.12.2025,Très bon,1ère main,Berline,Blanc,Noir,Cuir intégral,5,4,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/118988,118988,Mercedes Benz,Classe C Coupe,C coupéSport,170000,2013,Manuelle,Traction,Essence,8,Ariana,Queen Cars,Prix équitable,59000,09.12.2025,Très bon,1ère main,Coupé,Blanc,Noir,Cuir partiel,5,5,(204) Phase 2 Coupé04/2011 - 08/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/118987,118987,Land Rover,Range Rover Evoque,Range Rover EvoqueR-Dynamic,187000,2016,Automatique,Intégrale,Essence,15,Ariana,Queen Cars,Bon prix,84500,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,Evoque I Phase 2 (5p)06/2015 - 04/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/toyota/gt86/118968,118968,Toyota,Gt86,d Allemagne,11000,2020,Automatique,Propulsion,Essence,12,Ariana,Queen Cars,Aucune évaluation,109000,09.12.2025,Très bon,1ère main,Coupé,Blanc,Noir,Cuir partiel,5,2,04/2012 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/118579,118579,Volkswagen,Golf 7,7R,67000,2016,Automatique,Traction,Essence,16,Ariana,Queen Cars,Très bon prix,98000,09.12.2025,Très bon,1ère main,Compacte,Blanc,Noir,Alcantara,5,5,VII 5 Portes08/2012 - 10/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/118535,118535,Volkswagen,Golf 8,8GTI,46000,2022,Automatique,Traction,Essence,19,Ariana,Queen Cars,Bon prix,178000,09.12.2025,Très bon,1ère main,Compacte,Blanc,Noir,Alcantara,5,5,VIII Hatchback07/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/118407,118407,Land Rover,Range Rover Sport,Range Rover Sport,41000,2021,Automatique,Intégrale,Hybride,19,Tunis,Queen Cars,Bon prix,280000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,4,Sport II Phase 203/2018 - 04/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/118103,118103,Mercedes Benz,Glc Coupe,Coupé,9000,2025,Automatique,Intégrale,Hybride,11,Tunis,Queen Cars,Prix équitable,377000,09.12.2025,Très bon,1ère main,SUV,Noir,Marron,Cuir intégral,5,4,(C254) Coupé06/2022 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/117865,117865,Mercedes Benz,Cla,N/A,22000,2022,Automatique,Traction,Hybride,8,Ariana,Queen Cars,Prix élevé,188000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,5,5,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/117672,117672,Mercedes Benz,Glc Coupe,Coupé,45000,2020,Automatique,Traction,Hybride,12,Ariana,Queen Cars,Très bon prix,209000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,(C253) Coupé Phase 204/2019 - 10/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/117650,117650,Mercedes Benz,Classe E,E,34000,2021,Automatique,Intégrale,Hybride,12,Tunis,Queen Cars,Bon prix,225000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,5,4,(213) Phase 2 Berline07/2020 - 12/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/117648,117648,Mercedes Benz,Glc Coupe,Coupé,55000,2021,Automatique,Intégrale,Hybride,12,Tunis,Queen Cars,Très bon prix,218000,09.12.2025,Très bon,1ère main,SUV,Blanc,Autre,Cuir intégral,5,4,(C253) Coupé Phase 204/2019 - 10/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/t-roc/117510,117510,Volkswagen,T Roc,N/A,50000,2021,Manuelle,Traction,Essence,6,Ariana,Queen Cars,Prix élevé,102000,09.12.2025,Très bon,1ère main,Cabriolet,Gris anthracite,Noir,Cuir intégral,5,3,07/2017 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/x6/117509,117509,Bmw,X6,N/A,90000,2016,Automatique,Intégrale,Essence,34,Ariana,Queen Cars,Aucune évaluation,198000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,M (F16)04/2015 - 11/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/117508,117508,Mercedes Benz,Classe A,AAMG,70000,2022,Automatique,Traction,Hybride,8,Ariana,Queen Cars,Prix équitable,134000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Cuir intégral,5,5,(W177) Hatchback03/2018 - 02/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/117506,117506,Mercedes Benz,Gle Coupe,Coupéserie 252,85000,2018,Automatique,Intégrale,Diesel,16,Ariana,Queen Cars,Bon prix,209000,09.12.2025,Très bon,1ère main,SUV,Gris argent,Noir,Cuir intégral,5,5,(S292) Coupé03/2015 - 11/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/117157,117157,Volkswagen,Golf 7,7,120000,2019,Automatique,Traction,Essence,7,Tunis,Queen Cars,Prix élevé,69500,09.12.2025,Très bon,1ère main,Compacte,Gris argent,Noir,Cuir intégral,5,4,VII Phase 2 5 Portes11/2016 - 01/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/117016,117016,Mercedes Benz,Cla,N/A,20000,2024,Automatique,Traction,Hybride,8,Tunis,Queen Cars,Prix équitable,187000,09.12.2025,Très bon,1ère main,Berline,Blanc,Noir,Cuir intégral,5,4,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/116967,116967,Mercedes Benz,Gla,N/A,63000,2021,Automatique,Traction,Hybride,8,Tunis,Queen Cars,Bon prix,151000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Cuir intégral,5,4,(X247)01/2020 - 02/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/116952,116952,Mercedes Benz,Cla,N/A,80000,2021,Automatique,Traction,Hybride,8,Tunis,Queen Cars,Prix équitable,157000,09.12.2025,Très bon,1ère main,Berline,Noir,Autre,Cuir intégral,5,4,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/116944,116944,Mercedes Benz,Glc Coupe,Coupé,14000,2024,Automatique,Intégrale,Hybride,11,Tunis,Queen Cars,Prix équitable,357000,09.12.2025,Très bon,1ère main,SUV,Noir,Rouge,Cuir intégral,5,4,(C254) Coupé06/2022 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/116252,116252,Volkswagen,Golf 7,7Sound,120009,2020,Automatique,Traction,Essence,6,Ariana,Queen Cars,Prix équitable,69000,09.12.2025,Très bon,1ère main,Compacte,Gris argent,Gris,Cuir partiel,5,5,VII Phase 2 5 Portes11/2016 - 01/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/x3/116090,116090,Bmw,X3,N/A,94000,2017,Automatique,Intégrale,Essence,15,Tunis,Queen Cars,Très bon prix,92000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,4,(F25)09/2010 - 08/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/a5-sportback/115736,115736,Audi,A5 Sportback,Sportback,215000,2018,Automatique,Traction,Essence,8,Ariana,Queen Cars,Bon prix,88500,09.12.2025,Très bon,2ème main,Berline,Gris Shark,Beige,Similicuir,5,5,II Sportback09/2016 - 10/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/115720,115720,Mercedes Benz,Classe E,E,53000,2021,Automatique,Intégrale,Hybride,12,Tunis,Queen Cars,Prix équitable,218000,09.12.2025,Très bon,1ère main,Berline,Blanc,Marron,Cuir intégral,5,4,(213) Phase 2 Berline07/2020 - 12/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/115409,115409,Mercedes Benz,Classe A,AProgressive,94000,2020,Automatique,Traction,Essence,7,Tunis,Queen Cars,Bon prix,89500,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Cuir intégral,5,4,(W177) Hatchback03/2018 - 02/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/115221,115221,Mercedes Benz,Classe C,CAMG,182000,2016,Automatique,Propulsion,Essence,8,Tunis,Queen Cars,Très bon prix,98000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,5,4,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e-coupe/114745,114745,Mercedes Benz,Classe E Coupe,E coupé,180000,2010,Automatique,Intégrale,Essence,19,Ariana,Queen Cars,Prix élevé,62000,09.12.2025,Très bon,2ème main,Coupé,Noir,Marron,Cuir intégral,5,3,(207) Coupé05/2009 - 12/2014,N/A,N/A
https://www.automobile.tn/fr/occasion/skoda/octavia/120742,120742,Skoda,Octavia,N/A,86000,2021,Automatique,Intégrale,Essence,6,Sousse,Individual,Prix équitable,83000,09.12.2025,Normal,1ère main,Berline,Bleu,Noir,Cuir partiel,5,4,(NX3)03/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/hyundai/ioniq-5/113273,113273,Hyundai,Ioniq 5,5HG,40000,2022,Automatique,Propulsion,N/A,4,Sousse,Individual,Aucune évaluation,119900,09.12.2025,Très bon,1ère main,SUV,Gris anthracite,Noir,Cuir intégral,5,4,506/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/ix3/119878,119878,Bmw,Ix3,N/A,51000,2022,Automatique,Traction,N/A,6,Sousse,Individual,Aucune évaluation,165000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir partiel,5,4,(G08)07/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/citroen/berlingo-multispace/121206,121206,Citroen,Berlingo Multispace,N/A,325000,2010,Manuelle,Traction,Diesel,6,Tunis,Individual,Prix équitable,25000,09.12.2025,Très bon,2ème main,Utilitaire,Blanc,Noir,Tissu,2,3,(B9) Break05/2008 - 04/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/polo/121195,121195,Volkswagen,Polo,N/A,84000,2021,Manuelle,Traction,Essence,4,Tunis,Le Parking du Lac,Prix très élevé,55500,09.12.2025,Très bon,1ère main,Citadine,Blanc,Gris,Tissu,5,5,VI07/2017 - 06/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/308/121194,121194,Peugeot,308,N/A,98000,2020,Manuelle,Traction,Diesel,5,Tunis,Le Parking du Lac,Prix équitable,56500,09.12.2025,Très bon,1ère main,Compacte,Noir,Gris,Velours,5,5,II (T9) Phase II09/2017 - 07/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/ford/fiesta/110223,110223,Ford,Fiesta,N/A,140000,2019,Manuelle,Traction,Diesel,4,Tunis,Le Parking du Lac,Aucune évaluation,47000,09.12.2025,N/A,N/A,Citadine,Gris argent,Noir,Tissu,5,4,VII 5 portes06/2017 - 10/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/great-wall/m4/109075,109075,Great Wall,M4,N/A,104000,2018,Manuelle,Traction,Essence,6,Tunis,Le Parking du Lac,Prix élevé,39500,09.12.2025,N/A,N/A,SUV,Gris argent,Noir,Similicuir,5,4,I02/2017 - 06/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/2008/110224,110224,Peugeot,2008,Blanc Nacré + Toit,112000,2020,Automatique,Intégrale,Diesel,6,Tunis,Le Parking du Lac,Aucune évaluation,89000,09.12.2025,N/A,N/A,SUV,Blanc,Noir,Tissu,5,5,II (P24E) 5HB02/2020 - 08/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/a4/110499,110499,Audi,A4,Plus,103000,2017,Automatique,Intégrale,Essence,8,Tunis,Le Parking du Lac,Prix équitable,79000,09.12.2025,N/A,1ère main,Berline,Noir,Noir,Cuir intégral,5,4,IV Phase 1 (B9)01/2016 - 06/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/111952,111952,Volkswagen,Golf 7,7Allstar,53000,2017,Manuelle,Traction,Essence,5,Tunis,Le Parking du Lac,Prix élevé,68000,09.12.2025,N/A,N/A,Compacte,Noir,Gris,Tissu,5,4,VII 5 Portes08/2012 - 10/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/110768,110768,Volkswagen,Tiguan,N/A,123000,2018,Manuelle,Intégrale,Diesel,8,Tunis,Le Parking du Lac,Prix très élevé,120000,09.12.2025,N/A,N/A,SUV,Blanc,Noir,Tissu,5,5,II01/2016 - 07/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/citroen/jumpy-combi/111234,111234,Citroen,Jumpy Combi,Combi,124000,2018,Manuelle,Traction,Diesel,6,Tunis,Le Parking du Lac,Prix équitable,82000,09.12.2025,N/A,N/A,Monospace,Noir,Beige,Similicuir,9,5,III VP05/2016 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/111953,111953,Bmw,Serie 1 5P,1Access,125000,2012,Automatique,Propulsion,Essence,7,Tunis,Le Parking du Lac,Bon prix,48000,09.12.2025,N/A,N/A,Compacte,Noir,Gris,Tissu,5,4,(F20) 5 portes07/2011 - 02/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/citroen/c4-cactus/108673,108673,Citroen,C4 Cactus,CactusFeel,148000,2019,Manuelle,Intégrale,Diesel,5,Tunis,Le Parking du Lac,Aucune évaluation,58000,09.12.2025,N/A,N/A,Compacte,Gris Shark,Noir,Velours,5,4,Phase 208/2016 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/rio-5p/111955,111955,Kia,Rio 5P,5pGT-Line,85000,2021,Manuelle,Traction,Essence,5,Tunis,Le Parking du Lac,Bon prix,57500,09.12.2025,N/A,N/A,Citadine,Gris anthracite,Gris,Tissu,5,4,IV Phase 209/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/112498,112498,Volkswagen,Golf 8,8Life,136000,2021,Automatique,Traction,Hybride,6,Tunis,Le Parking du Lac,Prix équitable,83500,09.12.2025,N/A,N/A,Compacte,Gris anthracite,Noir,Tissu,5,4,VIII Hatchback07/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/toyota/c-hr/112501,112501,Toyota,C Hr,N/A,44000,2020,Automatique,Propulsion,Hybride,5,Tunis,Le Parking du Lac,Aucune évaluation,103000,09.12.2025,N/A,N/A,SUV,Gris Shark,Noir,Tissu,5,4,I Phase 210/2019 - 10/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/ford/ecosport/112502,112502,Ford,Ecosport,N/A,75000,2020,Manuelle,Traction,Essence,7,Tunis,Le Parking du Lac,Prix élevé,58000,09.12.2025,N/A,N/A,SUV,Blanc,Noir,Tissu,5,4,Phase 311/2017 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/citroen/c4/108516,108516,Citroen,C4,N/A,222000,2014,Manuelle,Traction,Diesel,6,Tunis,Le Parking du Lac,Prix équitable,39000,09.12.2025,N/A,N/A,Compacte,Blanc,Noir,Similicuir,5,4,II (B7)09/2010 - 06/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/seat/leon/108006,108006,Seat,Leon,N/A,96000,2014,Automatique,Traction,Essence,6,Tunis,Le Parking du Lac,Prix équitable,52000,09.12.2025,N/A,N/A,Compacte,Gris Shark,Noir,Tissu,5,5,III (5F1) 5 portes09/2012 - 10/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/ford/mustang/107643,107643,Ford,Mustang,N/A,16000,2010,Automatique,Intégrale,Essence,28,Tunis,Le Parking du Lac,Aucune évaluation,115000,09.12.2025,N/A,1ère main,Coupé,Gris argent,Beige,Velours,4,2,N/A,N/A,N/A
https://www.automobile.tn/fr/occasion/ford/fusion/107156,107156,Ford,Fusion,N/A,85000,2016,Manuelle,Traction,Essence,9,Tunis,Le Parking du Lac,Prix équitable,57000,09.12.2025,N/A,N/A,Berline,Gris argent,Noir,Cuir intégral,5,5,01/2015 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/jeep/renegade/107148,107148,Jeep,Renegade,N/A,74000,2019,Automatique,Traction,Essence,8,Tunis,Le Parking du Lac,Prix équitable,69000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Cuir intégral,5,5,07/2014 - 08/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/106929,106929,Kia,Sportage,N/A,39000,2022,Automatique,Traction,Essence,10,Tunis,Le Parking du Lac,Prix très élevé,148600,09.12.2025,N/A,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,V12/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/106928,106928,Mercedes Benz,Gla,N/A,67000,2016,Automatique,Intégrale,Essence,8,Tunis,Le Parking du Lac,Prix équitable,115000,09.12.2025,N/A,N/A,SUV,Blanc,Marron,Cuir partiel,5,4,(156)11/2013 - 01/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/106743,106743,Mercedes Benz,Classe E,EAvantgarde,161000,2009,Automatique,Propulsion,Diesel,12,Tunis,Le Parking du Lac,Bon prix,59000,09.12.2025,N/A,N/A,Berline,Noir,Gris,Cuir partiel,5,4,(212) Berline02/2009 - 02/2013,N/A,N/A
https://www.automobile.tn/fr/occasion/mazda/cx-3/113004,113004,Mazda,Cx 3,N/A,86000,2018,Automatique,Traction,Essence,9,Tunis,Le Parking du Lac,Prix élevé,78000,09.12.2025,N/A,N/A,SUV,Blanc,Beige,Cuir intégral,5,5,04/2015 - 07/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sorento/112975,112975,Kia,Sorento,N/A,210000,2015,Automatique,Intégrale,Diesel,12,Tunis,Le Parking du Lac,Prix très élevé,69000,09.12.2025,Très bon,2ème main,SUV,Gris Shark,Noir,Cuir intégral,5,5,III01/2015 - 02/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/113887,113887,Mercedes Benz,Classe C,CAvantgarde,125000,2018,Automatique,Propulsion,Essence,9,Tunis,Le Parking du Lac,Prix très élevé,124000,09.12.2025,Très bon,1ère main,Berline,Noir,Beige,Tissu,5,4,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/q7/114105,114105,Audi,Q7,7 places,180000,2012,Automatique,Intégrale,Diesel,16,Tunis,Le Parking du Lac,Aucune évaluation,99000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Cuir intégral,7,4,Série 1 Phase 206/2009 - 08/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/cupra/formentor/114151,114151,Cupra,Formentor,N/A,43000,2022,Automatique,Traction,Hybride,8,Tunis,Le Parking du Lac,Prix équitable,129000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Tissu,5,4,07/2020 - 04/2024,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/508/114150,114150,Peugeot,508,17,171000,2017,Automatique,Traction,Diesel,6,Tunis,Le Parking du Lac,Prix très élevé,58000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Tissu,5,4,I Phase 2 Berline10/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/passat/114166,114166,Volkswagen,Passat,N/A,104000,2017,Manuelle,Traction,Essence,6,Tunis,Le Parking du Lac,Bon prix,63000,09.12.2025,Très bon,1ère main,Berline,Noir,Gris,Tissu,5,4,B8 Berline08/2014 - 07/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/transporter/114173,114173,Volkswagen,Transporter,Fourgon 6.1Fourgon,139000,2019,Manuelle,Traction,Diesel,7,Tunis,Le Parking du Lac,Aucune évaluation,67000,09.12.2025,Très bon,1ère main,Utilitaire,Blanc,Noir,Tissu,2,4,T6 (7J)04/2015 - 06/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/115078,115078,Mercedes Benz,Classe E,E,130000,2016,Automatique,Propulsion,Essence,10,Tunis,Le Parking du Lac,Bon prix,115000,09.12.2025,Très bon,1ère main,Berline,Noir,Marron,Cuir partiel,5,5,(213) Berline01/2016 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/suzuki/jimny/114174,114174,Suzuki,Jimny,3 portesGL,51000,2023,Automatique,Intégrale,Essence,6,Tunis,Le Parking du Lac,Prix équitable,87000,09.12.2025,Très bon,1ère main,SUV,Bleu,Noir,Tissu,4,3,210/2018 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/alfa-romeo/stelvio/115266,115266,Alfa Romeo,Stelvio,Stelvio,98000,2019,Automatique,Intégrale,Essence,17,Tunis,Le Parking du Lac,Très bon prix,137000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,03/2017 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/ml/115304,115304,Mercedes Benz,Ml,N/A,198000,2011,Automatique,Propulsion,Essence,19,Tunis,Le Parking du Lac,Aucune évaluation,68000,09.12.2025,Très bon,1ère main,SUV,Blanc,Beige,Cuir intégral,5,5,(164) Phase 204/2008 - 12/2013,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/308/115269,115269,Peugeot,308,N/A,60000,2020,Manuelle,Traction,Diesel,5,Tunis,Le Parking du Lac,Prix équitable,60000,09.12.2025,Très bon,1ère main,Compacte,Gris Shark,Noir,Tissu,5,4,II (T9) Phase II09/2017 - 07/2021,N/A,N/A
